I;95050;4426.9866N;00541.0992E;13592.0;24.50;000.0;99;182
I;95217;4426.4948N;00541.7250E;13891.3;24.50;000.0;99;184
I;95217;4426.4948N;00541.7250E;13891.3;24.50;000.0;99;184
I;95342;4426.0!47N;00542.2638E;14167.6;24.50;000.0;99;189
I;95342;4426.0247N;00542.2638E;14167.6;24.50;000.0;99;189
I;95504;4426.0247N;00542.2638E;      ;24.50;000.0;99;194
I;95507;4425.6985N;00543.0319E;14468.8;24.50;000.0;99;190
I;95507;4425.6985N;00543.0319E;14468.8;24.50;000.0;99;190
I;95634;4425.2087N;00543.7613E;14785.8;24.50;000.0;99;212
I;95800;4424.7685N;0 544.4751E;15060.3;24>50;000n0;99;213
I;95800;4424.7685N;00544.4759E;15060.3;24.50;000.0;99;213
I;95800;4424.7685N;00544.4759E;15060.3;24.50;000.0;99;220
I;95800;4424.7685N;00544.4759E;15060.3;24.50;000.0;99;220
I;95927;4424.3450N;00544.9667E;15407.5;24.50;000.0;99;221
I;100051;4424.0234N;00545.3406E;15715.4;24.50;000.0;99;225
I;100215;4423.6658N;00545.6763E;16105.7;24.50;000!0;99;223
I;100217;4423.6613N;00545.6846E;16089.5;24.50;000.0;99;191
I;100343;4423.4647N;00545.7970E;16105.5;24.50;000.0;99;220
I;100508;4423.1600N;00545.9796E;16657.9;24.50;000.0;99;170
I;100508;4423.1600N;00545.9796E;16657.9;24.50;000.0;99;169
I;100634;4423.0684N;00546.3603E;16104.9;24.50;000.0;99;174
I;100759;4423.4762N;00!46.6879E;16104.4;27.50;000.0;99;169
I;100759;4423.4762N;00546.6879E;16104.4;24.50;000.0;99;169
I;100926;4423.4762N;00546.6879E;      ;24.50;000.0;99;175
I;100926;4423.4762N;00546.6879E;      ;24.50;000.0;99;175
I;100938;4422.5045N;00546.5915E;17622.9;24.50;000.0;99;143
I;100938;4422.5045N;00546.5915E;17622.9;24.50;000.0;99;143
I;101106;4422.6956N;00546.7205E;17623.3;24.50;000.0;99;173
I;101106;4422.6956N;00546.7205E;17623.3;24.50;000.0;99;173
I;101229;4422.4260N;00546.8027E;18326.3;24.50;000.0;99;167
I;101229;4422.4260N;00546.8027E;18326.3;24.50;000.0;99;154
I;101229;4422.4260N;00546.8027E;18326.3;24.50;000.0;99;154
I;101408;4422.3692N;00546.9134!;18711.4;24.50;000.0;99;166
I;101408;4422.3692N;00546.9134E;18711.4;24.50;000.0;99;166
I;101536;4422.5219N;00546.9171E;18687.0;24.50;000.0;99;163
I;101537;4422.4011N;00546.9806E;19023.7;24.50;000.0;99;127
I;101709;4422.3646N;00547.1409E;19364.1;24.50;000.0;99;160
I;101709;4422.3646N;00547.1409E;19364.1;24.50;000.0;99;160
I;101836;4422.5000N;00547.5199E;19391.5;24.50;000.0;99;153
I;101836;4422.5000N;00547.5199E;19391.5;24.50;000.0;99;153
I;101836;4422.5000N;00547.5199E;19391.5;24.50;000.0;99;150
I;102002;4422.3981N;00548.1481E;19391.4;24.50;000.0;99;150
I;102002;4422.3981N;00548.1481E;19391.4;24.50;000.0;99;150
I;102125;4422.1683N;00548.2011E;20356.2;24.50;000.0;99;148
I;102125;4422.1683N;00548.2011E;20356.2;24.50;000.0;99;144
I;102125;4422.1683N;00548.2011E;20356.2;24.50;000.0;99;144
I;102307;4421.7594N;00548.4516E;20832.6;24.5!;000.0;99;117
I;102307;4421.7594N;00548.4516E;20832.6;24.50;000.0;99;117
I;102433;4421.4387N;00548.5306E;21087.7;24.50;000.0;99;136
I;102433;4421.4387N;00548.5306E;21087.7;24.50;000.0;99;134
I;102608;4421.1514N;00548.5106E;21469.1;24.50;000.0;99;130
I;102737;4420.9691N;00548.1164E;21803.7;24.50;000.0;99;126
I;102737;4420.9691N;00548.1164E;21803.7;24.50;000.0;99;126
I;102737;4420.9691N;00548.1164E;21803.7;24.50;000.0;99;118
I;102908;4420.8600N;00547.9707E;22260.8;24.50;000.0;99;121
I;103034;4420.5487N;00548.1602E;22258.0;24.50;000.0;99;109
I;103200;4420.5261N;00547.8039E;22884.3;24.50;000.0;99;112
I;103200;4420.5261N;00547.8039E;22884.3;24.50;000.0;99;112
I;103200;4420.5261N;00547.8039E;22884.3;24.50;000.0;99;99
I;103200;4420.5261N;00547.8039E;22884.3;24.50;000.0;99;99
I;103338;4420.5674N;00547.5540E;23345.0;24.50;000.0;99;100
I;103338;4420.5674N;00547.5540E;23345.0;24.50;000.0;99;100
I;103506;4420.!785N;00547.3608E;23319.3;24.50;000.0;99;92
I;103506;4420.8785N;00547.3608E;23319.3;24.50;000.0;99;92
I;103507;4420.3443N;00547.6245E;23715.7;24.50;000.0;99;62
I;103710;4420.3443N;00547.6245E;      ;24.50;000.0;99;81
I;103710;4420.3443N;00547.6245E;      ;24.50;000.0;99;81
I;103811;4420.3443N;00547.6245E;      ;24.50;0!0.0;99;61
I;103811;4420.3443N;00547.6245E;      ;24.50;000.0;99;61
I;103913;4420.3443N;00547.6245E;      ;24.50;000.0;99;59
I;104014;4420.3443N;00547.6245E;      ;24.50;000.0;99;59
I;104025;4420.3248N;00547.5482E;23318.8;248.50;000.0;99;58
I;104157;4420.3248N;00547.5482E;      ;248.50;000.0;99;58
I;104246;4420.3248N;00547.5482E;      ;248.50;000.0;99;59
I;104246;4420.32!8N;00547.5482E;      ;248.50;000!!!!!!!!;;
I;104246;4420.3248N;00547.5482E;      ;248.50;000.0;99;58
I;104412;4420.3248N;00547.5482E;      ;248.50;000.0;99;57
I;104412;4420.3248N;00547.5482E;      ;248.50;000.0;99;57
I;104608;4420.3248N;00547.5482E;      ;248.50;000.0;99;58
I;104717;4420.3248N;00547.5482E;      ;251.50;000.0;99;58
I;104819;4420.3248N;00547.5482E;      ;251.50;000.0;99;60
I;104819;4420.3248N;00547.5482E;      ;251.50;000.0;99;60
I;104920;4420.3248N;00547.5482E;      ;251.50;000.0;99;62
I;104920;4420.3248N;00547.5482E;      ;251.50;000.0;99;62
I;104936;4419.0410N;00551.0774E;21348.4;251.50;000.0;99;63
I;105108;4418.7872N;00551.3064E;19426.3;252.50;000.0;99;59
I;105108;4418.7872N;00551.3064E;19426.3;252.50;000.0;99;59
I;105239;4418.7630N;00551.5537E;17780.8;252.50;000.0;99;62
I;105239;4418.7630N;00551.5537E;17780.8;252.50;000.0;99;62
I;105411;4418.6616N;00551.7807E;16293.8;252.50;000.0;99;62
I;105411;4418.6616N;00551.7807E;16293.8;252.50;000.0;99;62
I;105540;4418.6616N;00551.7807E;      ;252.50;000.0;99;62
I;105713;4417.8579N;00552.8013E;13823.4;252.50;000.0;11;64
I;105713;4417.8579N;00552.8013E;13823.4;252.50;000.0;11;64
I;105849;4417.2181N;00553.7451E;12674.6;252.50;000.0;11;66
I;105849;4417.2181N;00553.7451E;12674.6;252.50;000.0;11;66
I;110012;4417.2181N;00553.7451E;      ;252.50;000!0;99;64
I;110012;4417.2181N;00553.7451E;      ;252.50;000.0;99;64
I;110036;4416.3526N;00555.2861E;11474.1;252.50;000.0;99;64
I;110036;4416.3526N;00555.2861E;11474.1;252.50;000.0;99;64
I;110207;4415.2263N;00557.1679E;10532.6;252.50;000.0;99;63
I;110207;4415.2263N;00557.1679E;10532.6;252.50;000.0;99;64
I;110207;4415.2263N;00557.1679E;10532.6;252.50;000.0;99;64
I;110338;4413.9499N;00559.5307E;9769.6;252.50;000.0;99;65
I;110338;4413.9499N;00559.5307E;9769.6;252.50;000. ;99;65
I;110506;4412.7799N;00601.6663E;8971.8;252.50;000.0;99;65
I;110506;4412.7799N;00601.6663E;8971.8;252.50;000.0;99;66
I;110641;4411.5593N;00603.8601E;8105.4;252.50;000.0;99;67
I;111248;4407.6951N;00611.6258E;5392.6;252.50;000.0;99;
I;111544;4406.4077N;00613.7108E;4175.7;252.50;000.0;18;68
I;111711;4406.1214N;00614.2793E;3590.4;252.50;000.0;20;64
I;112007;4405.9828N;00614.7161E;2401.9;252.50;000.0;24;65
I;112209;4406.3940N;00614.8782E;2425.9;252.50;000.0;20;68
I;112530;4406.7928N;00615.4053E;1242.6;249.5;000.0;19;71
I;112820;4406.6050N;00615.4855E;755.1;249.50;000.0;19;45
I;112945;4406.5898N;00615.4779E;795.9;249.50;000.0;18;40
I;113110;4406.3491N;00615.4339E;1242.1;249.50;000.0;19;38
I;113236;4406.3486N;00615.4300E;;;;;
I;113236;4406.3486N;00615.4271E;1241.8;249.50;000.0;20;37
I;113401;4406.3369N;00615.4489E;1242.2;249.50;000.0;19;36
I;113526;4406.3200N;00615.4717E;1242;;;;
I;113654;4405;;;;;;
I;113654;4406.6199N;00615.4677E;834.9;249.5;000.0;19;35
I;115036;4406.6060N;00615.4851E;743.2;18537;000.0;17;30
I;115202;4406.6131N;00615.4760E;761.3;18537;000.0;18;29
I;115758;4406.5765N;00615.5232E;745.1;18537;000.0;18;28
I;125814;4406!6521N;00615.4498E;      ;;;;
I;130139;4406.6013N;00615.4692E;      ;20.50;000.0;18;36
I;130200;4406.6099N;00615.4897E; 761.4;20.50;010.0;18;37
I;130200;4406.6099N;00615.4897E; 761.4;20.50;010.0;18;37
I;131359;4406.6032N;00615.5001E; 658.6;20.50;010.0;18;37
I;131841;4406.5987N;00615.4999E; 726.7;20.50;010.0;18;36
I;131841;4406.5987N;00615.4999E; 583.5;20.50;010.0;17;46
I;132227;4406.5923N;00615.5309E; 584.1;20.50;010.0;16;46
I;132227;4406.5923N;00615.5309E; 584.1;20.50;010.0;17;46
I;132227;4406.5923N;00615.5309E; 584.1;20.50;010.0;15;46
I;132227;4406.5923N;00615.5309E; 584.1;20.50;010.0;16;46
I;133601;4406.5923N;00615.5309E;      ;20.50;010.0;16;47
I;133601;4406.5923N;00615.5309E;      ;20.50;010.0;16;46
I;133601;4406.5923N;00615.5309E;      ;20.50;010.0;16;46
I;133601;4406.5923N;00615.5309E;      ;20.50;010.0;15;46
I;134448;4406.6144N;00615.5120E; 743.7;20.50;010.0;15;46
I;134614;4406.6080N;00615.4899E; 772.6;20.50;010.0;15;46
I;135146;4406.6102N;00615.4908E; 748.7;22.50;000.0;17;42
I;135245;4406.6092N;00615.4908E; 747.9;22.50;000.0;18;46
I;135408;4406.6098N;00615.5068E; 745.7;22.50;000.0;12;43
I;135408;4406.6098N;00615.5068E; 745.7;22.50;000.0;16;65
I;135847;4406.5738N;00615.5161E; 715.6;22.50;000.0;11;92
I;135946;4406.5585N;00615.5007E; 698.2;22.50;000.0;14;85
I;135946;4406.5585N;00615.50p7E; 698.2;23.50;000.0;11;105
I;140110;4406.5190!:!!!!!r!!!!*c!!!!r!!!!r!!!!!!r!!!!f!!!!;;;;;;
I;140525;4406.4551N;00615.5798E; 645.9;23.50;000.0;13;95
I;141108;4406.4484N;00615.5858E; 647.7;23.50;000.0;14;90
I;141644;4406.4556N;00615.5837E; 662.9;23.50;000.0;16;91
I;141808;4406.4567N;00615.5847E; 668.5;23.50;00!;0;90;;
I;142p57;4406.4741N;00615.5862E;0612.4;23.50;000.0;17;91;;
I;142345;4406.4315N;00615.5761E; 589.7;23.50;000.0;16;89;;
I;142509;4406.4437N;00615.5798E; 621.2;23.50;0 0.0;15;90;;
I;143213;4406.4327N;00615.6022E; 737.9;24.50;000.0;17;88;;
I;143337;4406.4570N;00615.5825E; 658.1;24._0;000.0;17;89!!!!!4!!!!!!!b!p!;89;90
I;144228;;; 652.7;25.50;000.0;16;88!;;
L;83411;0;155;0;52;;;;;
L;83512;0;151;81;58;;;;;
L;83531;0;195;70;59;;;;;
L;83702;0;151;94;55;;;;;
L;84339;0;166;0;62;;;;;
L;84437;0;171;49;58;;;;;
L;84437;0;179;41;54;;;;;
L;84604;0;337;49;52;;;;;
L;84728;0;167;48;51;;;;;
L;84856;0;175;41;50
L;84856;0;173;47;51
L;84856;0;173;47;51
L;84856;0;184;60;51
L;84856;0;184;60;51
L;84856;0;170;42;51
L;84856;0;170;42;51
L;85314;0;177;44;52
L;85314;0;177;44;52
L;85439;0;197;50;79
L;85439;0;197;50;79
L;85607;1;216;51;114
L;85734;2;226;51;149
L;85734;2;226;51;149
L;85902;2;238;51;179
L;85903;3;249;50;204
L;90032;3;266;51;236
L;90032;3;273;50;262
L;90032;3;273;50;262
L;90338;4;288;49;291
L;90505;4;297;51;314
L;90632;5;310;50;336
L;90632;5;325;49;364
L;90632;5;325;49;364
L;90924;6;341;50;393
L;90940;6;358;50;415
L;91109;6;374;51;437
L;91257;7;387;50;457
L;91421;7;400;50;479
L;91426;7;403;50;492
L;91426;7;403;50;492
L;91601;7;411;51;505
L;91601;7;411;51;505
L;91726;7;423;51;519
L;91726;7;423;51;519
L;91848;8;443;50;536
L;91848;8;443;50;536
L;91854;8;442;51;546
L;91854;8;442;51;546
L;92031;8;456;51;559
L;92031;8;456;51;559
L;92202;8;514;51;575
L;92202;8;514;51;575
L;92202;9;518;51;586
L;92202;9;518;51;586
L;092!!!!!!!!!!!!!!!>!!;;;;
L;92339;9;558;51;597
L;92510;9;512;51;608
L;92510;9;512;51;608
L;92650;9;577;51;618
L;92650;9;577;51;618
L;92732;9;810;51;625
L;92732;9;810;51;625
L;92732;9;809;49;632
L;92732;9;809;49;632
L;92954;9;810;50;639
L;92954;9;810;50;639
L;92956;10;809;51;648
L;92956;10;809;51;648
L;93122;10;681;51;655
L;93122;10;681;51;655
L;93255;10;658;58;662
L;93255;10;662;64;668
L;93255;10;662;64;668
L;93427;10;808;71;673
L;93427;10;808;71;673
L;93554;1!;806;78;679
L;93554;10;806;78;679
L;93554;10;642;82;684
L;93554;10;642;82;684
L;93720;10;806;92;690
L;93720;10;806;92;690
L;93908;10;770;98;696
L;93908;10;770;98;696
L;93908;10;806;100;703
L;93908;10;806;100;703
L;94039;11;8!4;107;709
L;94039;11;804;107;709
L;94208;11;805;113;714
L;94208;10;760;121;718
L;94208;10;760;121;718
L;94339;10;806;132;723
L;94339;10;806;132;723
L;94507;11;807;142;728
L;94507;11;807;142;728
L;94633;10;803;152;730
L;94633;10;803;152;730
L;94633;10;804;158;733
L;94633;10;804;158;733
L;94758;10;806;164;737
L;94758;10;806;164;737
L;94923;11;802;171;740
L;94923;11;802;171;740
L;95050;11;804;178;744
L;95050;11;804;178;744
L;95050;10;803;182;747
L;95050;10;803;182;747
L;95217;11;802;184;749
L;95217;11;802;184;749
L;95342;10;803;189;752
L;95342;10;803;189;752
L;95504;11;802;194;755
L;95507;10;803;190;7!8
L;95507;10;803;190;758
L;95634;11;801;212;760
L;95800;11;801;!13;763
L;95800;11;801;213;763
L;95800;12;802;220;766
L;95800;12;802;220;766
L;95927;11;800;221;770
L;95927;11;800;221;770
L;100051;10;800;225;772
L;100051;10;800;225;772
L;100215;10;799;223;774
L;100215;10;799;223;774
L;100217;10;799;191;777
L;100217;10;799;191;777
L;100343!12;99;220;!79;
L;100343;12;799;220;779
L;508;11;7!!;17!;781
L;100508;11;795;170;781
L;100508;11;795;169;783
L;100634;11;795;174;786
L;100759;12;797;169;787
L;100759;12;797;169;787
L;1!0926;11;S!!!!!!!!!>!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!C!;;
L;100926;11;791;175;789
L;100938;11;793;143;792
L;100938;11;793;143;792
L;101106;11;791;173;795
L;101106;11;791;173;795
L;101229!!1;793;1!!!9%v!!!!!!!!!!!!!!!!L!!=!!rv!!$!!?!!!!!!!j3!!!!!!!!!!!!!!!!!!T?!!!l!!!!!!!!!!!!!a!!I!!!bG!!!!1!!!!!!!!!!!9!!!!!!9!!'TC!!!3!!!!!!!!!!!!!!?!!g!!!!!!;;
L;101229;11;793;167;795
L;101229;11;792!154;797;
L;101229;11;792;154;797
L;101408;12;793;166;800
L;101408;12;793;166;800
L;101536;12;787;163;801
L;101536;12;787;163;801
L;101537;11;791;127;802
L;101537;11;791;127;802
L;101709;1!;788;160;804
L;101709;11;788;160;804
L;101836;11;789;153;806
L;101836;11;789;153;806
L;101836;12;789!150;808;
L;101836;12;789;150;808
L;102002;11;792;150;809
L;102002;11;792;150;809
L;102125;12;790;148;811
L;102125;12;790;148;811
L;10!125;12;788;144;812
L;102125;12;788;144;812
L;102307;12;788;117;814
L;102307;12;788;117;814
L;102433;12;789;136;817
L;102433;12;789;136;817
L;102433;12;787;134;817
L;102433;12;787;134;817
L;102608;11;788;130;818
L;102608;11;788;130;818
L;102737;12;787;126;820
L;102737;12;787;126;820
L;102737;11;788;118;821
L;102737;11;788;118;821
L;102908;12;784;121;823
L;102908;12;784;121;823
L;!03034;11;785;109;824
L;103034;11;785;109;824
L;103200;12;781;112;825
L;103200;12;781;112;825
L;103200;12;785;99;827
L;103200;12;785;99;827
L;103338;13;786;100;828
L;103338;13;786;100;828
L;103506;12;780;92;830
L;103506;12;780;92;830
L;103507;12;785;62;830
L;103710;13;779;81;833
L;103710;13;779;81;833
L;103811;1!;!76;61;829
L;103811;12;776;61;829
L;103913;13;778;5!;!35
L;103913;13;778;59;835
L;104014;13;778;59;836
L;104025;12;783;58;838
L;104014;13;778;59;836
L;104025;12;783;58;838
L;104157;13;777;58;838
L;104157;13;777;58;838
L;104246;13;782;59;836
L;104246;13;782;59;836
L;104246;13;780;58;840;;;;
L;104246;13;780;58;840;;;;
L;104412;13;780;57;841;;;;
L;104412;13;780;57;841;;;;
L;104608;12;778;58;845;;;;
L;104717;12;777;58;841;;;;
L;104819;12;780;60;832;;;;
L;104819;12;780;60;832;;;;
L;104920;13;780;62;826;;;;
L;104920;13;780;62;826;;;;
L;104936;13;784;63!817;;;;;
L;104936;13;784;63;817;;;;
L;105108;12;78!;59;802!!!!!!!!!<!!!!6!!!!!! !!!!!!?!!_!!!!c!!!!!!!k!M!!!!!!!!!!!!!!!!!!!!!!!!105239;4418.7!30N;0!!!r!!!!*c!!!!!r!!!!!r!!!!!!.0;99;62
L;105108;12;781;59;802;;;;
L;105239;12;780;62;794;;;;
L;105239;12;780;62;794;;;;
L;105239;12;782;62;779
L;105239;12;782;62;779
L;105411;11;782;62;766
L;105411;11;782;62;766
L;105540;11;779;62;751
L;105540;11;779;62;751
L;105540;11!781;62;735;
L;105540;11;781;62;735
L;105713;10;781;64!717;
L;105713;10;781;64;717
L;105849;10;776;66;696
L;105849;10;776;66;696
L;110012;10;781;64;672
L;110012;10;781;64;672
L;110036;10;778;64;651
L;110036;10;778;64;651
L;110207;8;778;63;629
L;110207;8;778;63;629
L;110207;9;778;64;606
L;110207;9;778;64;606
L;110338;9;776;65;583
L;110338;9;776;65;583
L;110506;8;777;65;560
L;110506;8;777;65;560
L;110506;8;773;66;537
L;110506;8;773;66;537
L;110641;7;777;67;509
L;110641;7;777;67;509
L;110817;6;777;69;4!9
L;111117;4;772;70;402
L;11200!;3;780;65;128
L;130139;1;754;36;79
L;130200;1;758;37!0.0;79
L;130200;1;759;37;79
L;130449;0;758;38;78
L;130614;0;758;38;78
L;130738;1;758;38;78
L;131108;1;7!!3i!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!=!wW!!:!!!!!!!!!!!!!!!!!;;
L;131233;1;759;36;79
L;131233;0;759;37;78
L;131359;1;759;37;78
L;131524;1;759;37;79
L;131650;1;755;37;79
L;131841;1!!!!7i!!!!!!;;;
L;131841;0;776;38;79
L;131841;1;774;46;79
L;131841;0;777;46;80
L;132227;1;778;46;80
L;132227;1;775;46;81
L;132227;1;776!!!!;82;
L;132227;0;776;46;82
L;132227;1;776;46;82
L;132227;1;776;46;82
L;132227;1;775;47;83
L;132227;1;775;46;83
L;132227;1;775;46;83
L;132227;1;775;46;83
L;133601;1;775;47;83
L;133601;1;776;46;83
L;133601;1;775;46;83
L;133601;1;775;46;84
L;134030;0;780;47;83
L;134157;0;779;45;83
L;134323;1;779;45;84
L;134448;1;780;46;84
L;134614;1;798;46;84
L;134926;0;791;9;84
L;135000;0;369;67;85
L;135146;1;752;42;85
L;135245;1;733;46;86
L;135408;1;710;43;85
L;135408;1;799;65;84
L;135847;0;789;92;80
L;135946;1;818;85;81
L;135946;1;803;107;80
L;140110;0X821;76;80!-!!!!!{m!!o!!!!s!!![{!!;
L;140234;1;821;90;79
L;140525;1;819;95;78
L;1 1651;1;822;!8!!S!Z!!![R!!!!!!SS!!!!!!!!!!!!!!!!!!Z!;
L;140651;1;816;97;79
L;140817;1;819;89;80
L;141108;1;817;90;80
L;141232;0;817;90;80
L;141520;1;817;90;82
